Provincia,Tipo Istituto,Codice Principale,Denominazione Principale,Indirizzo,CAP,Comune,Distretto,E-mail,Telefono,Codice Fiscale,Codice,Denominazione,All Students,School Type,Full Address,Latitude,Longitude
Agrigento,ISTITUTO COMPRENSIVO,AGIC848001,IC - FRANCESCO GIORGIO,VIA DANTE 14,92027,LICATA,6,AGIC848001@istruzione.it,9221837367,81000050849,AGEE848013,FRANCESCO GIORGIO,164,Prim,"VIA DANTE 14, 92027, LICATA",37.100242,13.9398351
Agrigento,ISTITUTO COMPRENSIVO,AGIC848001,IC - FRANCESCO GIORGIO,VIA DANTE 14,92027,LICATA,6,AGIC848001@istruzione.it,9221837367,81000050849,AGEE848046,BERSAGLIERE VINCENZO GRECO,131,Prim,"VIALE CADUTI IN GUERRA, 92027, LICATA",37.1064312,13.9560354
Agrigento,ISTITUTO COMPRENSIVO,AGIC848001,IC - FRANCESCO GIORGIO,VIA DANTE 14,92027,LICATA,6,AGIC848001@istruzione.it,9221837367,81000050849,AGEE848057,PARLA,99,Prim,"VIA CARSO, 92027, LICATA",37.1060921,13.9449904
Agrigento,ISTITUTO COMPRENSIVO,AGIC848001,IC - FRANCESCO GIORGIO,VIA DANTE 14,92027,LICATA,6,AGIC848001@istruzione.it,9221837367,81000050849,AGEE848068,PERITORE GIUSEPPE ANGELO,27,Prim,"VIA PASTRENGO, 92027, LICATA",37.1122213,13.9529206
Agrigento,ISTITUTO COMPRENSIVO,AGIC850001,GIUSEPPE TOMASI LAMPEDUSA,VIA PIRANDELLO 3,92020,PALMA DI MONTECHIARO,6,AGIC850001@istruzione.it,922968302,91007260846,AGEE850024,GIULIANO GUAZZELLI,181,Prim,"CORSO SICILIA, 92044, PALMA DI MONTECHIARO",37.1890274,13.7734916
Agrigento,ISTITUTO COMPRENSIVO,AGIC850001,GIUSEPPE TOMASI LAMPEDUSA,VIA PIRANDELLO 3,92020,PALMA DI MONTECHIARO,6,AGIC850001@istruzione.it,922968302,91007260846,AGEE850035,ARENA DELLE ROSE,91,Prim,"VIA LEONARDO DA VINCI 50, 92044, PALMA DI MONTECHIARO",37.1934345,13.7661105
Agrigento,ISTITUTO COMPRENSIVO,AGIC85100R,IC - LEONARDO SCIASCIA,"VIA GENERALE MACALUSO,1",92020,RACALMUTO,4,AGIC85100R@istruzione.it,922948016,90008570849,AGEE85101V,GENERALE MACALUSO,128,Prim,"VIA GEN.LE MACALUSO N. 1, 92020, RACALMUTO",37.4033659,13.7271745
Agrigento,ISTITUTO COMPRENSIVO,AGIC85100R,IC - LEONARDO SCIASCIA,"VIA GENERALE MACALUSO,1",92020,RACALMUTO,4,AGIC85100R@istruzione.it,922948016,90008570849,AGEE85102X,MARCO ANTONIO ALAIMO,132,Prim,"VIA SAC. ROMANO N. 53, 92020, RACALMUTO",37.4088992,13.7327002
Agrigento,ISTITUTO COMPRENSIVO,AGIC85100R,IC - LEONARDO SCIASCIA,"VIA GENERALE MACALUSO,1",92020,RACALMUTO,4,AGIC85100R@istruzione.it,922948016,90008570849,AGEE851031,RONCALLI,144,Prim,"VIALE DELLA VITTORIA, 92020, GROTTE",37.4016543,13.6941541
Agrigento,ISTITUTO COMPRENSIVO,AGIC85100R,IC - LEONARDO SCIASCIA,"VIA GENERALE MACALUSO,1",92020,RACALMUTO,4,AGIC85100R@istruzione.it,922948016,90008570849,AGEE851042,LEONARDO SCIASCIA,86,Prim,"VIA PADRE ANNIBALE DI FRANCIA, 92020, GROTTE",37.3994997,13.6991255
Agrigento,ISTITUTO COMPRENSIVO,AGIC85100R,IC - LEONARDO SCIASCIA,"VIA GENERALE MACALUSO,1",92020,RACALMUTO,4,AGIC85100R@istruzione.it,922948016,90008570849,AGEE851053,CIRANNI,22,Prim,"Via G. Macaluso, 1 – 92020 RACALMUTO",37.4033659,13.7271745
Agrigento,ISTITUTO COMPRENSIVO,AGIC85200L,IC - DE COSMI,PIAZZA MAZZINI,92025,CASTELTERMINI,8,AGIC85200L@istruzione.it,922916471,80007730841,AGEE85201P,DE COSMI,90,Prim,"PIAZZA MAZZINI, 92025, CASTELTERMINI",37.5405039,13.6397444
Agrigento,ISTITUTO COMPRENSIVO,AGIC85200L,IC - DE COSMI,PIAZZA MAZZINI,92025,CASTELTERMINI,8,AGIC85200L@istruzione.it,922916471,80007730841,AGEE85202Q,DI GIOVANNI,126,Prim,"VIA MARTIRI D'UNGHERIA, 92025, CASTELTERMINI",37.5416586,13.6498626
Agrigento,ISTITUTO COMPRENSIVO,AGIC85300C,IC - S.G. BOSCO,VIA DANTE 18,92028,NARO,7,AGIC85300C@istruzione.it,922956081,82002930848,AGEE85301E,S.G.BOSCO,247,Prim,"VIA DANTE, 92028, NARO",37.2973207,13.7920581
Agrigento,ISTITUTO COMPRENSIVO,AGIC85300C,IC - S.G. BOSCO,VIA DANTE 18,92028,NARO,7,AGIC85300C@istruzione.it,922956081,82002930848,AGEE85302G,EDIFICIO NUOVO,62,Prim,"VIA ROMBO' 24, 92020, CAMASTRA",37.2538656,13.7925457
Agrigento,ISTITUTO COMPRENSIVO,AGIC855004,IC - RITA LEVI MONTALCINI,VIA VITTORIO DE SICA,92100,AGRIGENTO,5,AGIC855004@istruzione.it,922651670,93062690842,AGEE855016,PAPA GIOVANNI PAOLO II,97,Prim,"VIA ALCANTARA 2, 92100, AGRIGENTO",37.2687285,13.6133642
Agrigento,ISTITUTO COMPRENSIVO,AGIC855004,IC - RITA LEVI MONTALCINI,VIA VITTORIO DE SICA,92100,AGRIGENTO,5,AGIC855004@istruzione.it,922651670,93062690842,AGEE855027,DE COSMI,205,Prim,"PIAZZA DEL VESPRO, 92100, AGRIGENTO",37.2728142,13.6272748
Agrigento,ISTITUTO COMPRENSIVO,AGIC855004,IC - RITA LEVI MONTALCINI,VIA VITTORIO DE SICA,92100,AGRIGENTO,5,AGIC855004@istruzione.it,922651670,93062690842,AGEE855038,NUOVA MANHATTAN,120,Prim,"VIA DE AMICIS, 92100, AGRIGENTO",37.2721432,13.5868817
Agrigento,ISTITUTO COMPRENSIVO,AGIC855004,IC - RITA LEVI MONTALCINI,VIA VITTORIO DE SICA,92100,AGRIGENTO,5,AGIC855004@istruzione.it,922651670,93062690842,AGEE855049,MONTESSORI,126,Prim,"PIAZZA MONTESSORI, 92100, AGRIGENTO",37.3166619,13.5811124
Agrigento,ISTITUTO COMPRENSIVO,AGIC85600X,IC - DON BOSCO,VIA PLATANIA N. 13,92016,RIBERA,2,AGIC85600X@istruzione.it,92561162,83002130843,AGEE856012,DON BOSCO,206,Prim,"VIA PLATANIA N.13, 92016, RIBERA",37.5005112,13.2633641
Agrigento,ISTITUTO COMPRENSIVO,AGIC85600X,IC - DON BOSCO,VIA PLATANIA N. 13,92016,RIBERA,2,AGIC85600X@istruzione.it,92561162,83002130843,AGEE856023,IMBORNONE,220,Prim,"VIA IMBORNONE, 92016, RIBERA",37.4974118,13.2657577
Agrigento,ISTITUTO COMPRENSIVO,AGIC85700Q,IC - FRANCESCO CRISPI,"PIAZZA GIULIO CESARE, 1",92016,RIBERA,2,AGIC85700Q@istruzione.it,92561182,83002090849,AGEE85701T,CRISPI,101,Prim,"PIAZZA GIULIO CESARE 1, 92016, RIBERA",37.5056985,13.2709691
Agrigento,ISTITUTO COMPRENSIVO,AGIC85700Q,IC - FRANCESCO CRISPI,"PIAZZA GIULIO CESARE, 1",92016,RIBERA,2,AGIC85700Q@istruzione.it,92561182,83002090849,AGEE85702V,EMANUELE CUFALO,170,Prim,"VIALE ITALIA 29, 92016, RIBERA",37.4912737,13.2662656
Agrigento,ISTITUTO COMPRENSIVO,AGIC85700Q,IC - FRANCESCO CRISPI,"PIAZZA GIULIO CESARE, 1",92016,RIBERA,2,AGIC85700Q@istruzione.it,92561182,83002090849,AGEE85703X,DE AMICIS,53,Prim,"VIA CESARE BATTISTI 6, 92010, CALAMONACI",37.5253163,13.291579
Agrigento,ISTITUTO COMPRENSIVO,AGIC85800G,IC - ANDREA CAMILLERI,"VIA COMPAGNA, 18",92026,FAVARA,5,AGIC85800G@istruzione.it,922415965,93062340844,AGEE85801N,VIA BERSAGLIERE URSO,149,Prim,"VIA BERSAGLIERE URSO, 92026, FAVARA",37.3163679,13.6570891
Agrigento,ISTITUTO COMPRENSIVO,AGIC85800G,IC - ANDREA CAMILLERI,"VIA COMPAGNA, 18",92026,FAVARA,5,AGIC85800G@istruzione.it,922415965,93062340844,AGEE85804R,L. PIRANDELLO,155,Prim,"VIA AGRIGENTO 203, 92026, FAVARA",37.3203133,13.6566148
Agrigento,ISTITUTO COMPRENSIVO,AGIC85800G,IC - ANDREA CAMILLERI,"VIA COMPAGNA, 18",92026,FAVARA,5,AGIC85800G@istruzione.it,922415965,93062340844,AGEE85805T,GAETANO GUARINO,245,Prim,"VIA CAPITANO EMANUELE BASILE S.N., 92026, FAVARA",37.3219154,13.6727356
Agrigento,ISTITUTO COMPRENSIVO,AGIC86100B,IC - FALCONE - BORSELLINO,RAG.ANGELA D'ORO,92026,FAVARA,5,AGIC86100B@istruzione.it,92232634,93062310847,AGEE86101D,FALCONE BORSELLINO,385,Prim,"VIA RAG.A.D'ORO, 92026, FAVARA",37.3159917,13.6624618
Agrigento,ISTITUTO COMPRENSIVO,AGIC86100B,IC - FALCONE - BORSELLINO,RAG.ANGELA D'ORO,92026,FAVARA,5,AGIC86100B@istruzione.it,92232634,93062310847,AGEE86102E,MONS.GIUDICE,161,Prim,"VIA ROMA, 92026, FAVARA",37.3124689,13.6588392
Agrigento,ISTITUTO COMPRENSIVO,AGIC86400V,IC - LIVATINO,"VIA DELLO SPORT, SNC",92014,PORTO EMPEDOCLE,5,AGIC86400V@istruzione.it,922634355,93074170841,AGEE864011,ROSARIO LIVATINO,195,Prim,"VIA ALDO MORO, 92014, PORTO EMPEDOCLE",37.2974674,13.5253744
Agrigento,ISTITUTO COMPRENSIVO,AGIC86400V,IC - LIVATINO,"VIA DELLO SPORT, SNC",92014,PORTO EMPEDOCLE,5,AGIC86400V@istruzione.it,922634355,93074170841,AGEE864022,G. FALCONE E P. BORSELLINO,84,Prim,"VIA EINAUDI, 92014, PORTO EMPEDOCLE",37.3015775,13.5280365
Agrigento,ISTITUTO COMPRENSIVO,AGIC86500P,"I.C. ""A. INVEGES""","VIA A. DE GASPERI, 8/A",92019,SCIACCA,1,AGIC86500P@istruzione.it,92521331,92035720843,AGEE86502T,LORETO,41,Prim,"SALITA LORETO, 92019, SCIACCA",37.5104154,13.0822211
Agrigento,ISTITUTO COMPRENSIVO,AGIC86500P,"I.C. ""A. INVEGES""","VIA A. DE GASPERI, 8/A",92019,SCIACCA,1,AGIC86500P@istruzione.it,92521331,92035720843,AGEE86503V,FAZELLO,105,Prim,"VIA G. LICATA 18, 92019, SCIACCA",37.5093395,13.0798754
Agrigento,ISTITUTO COMPRENSIVO,AGIC86500P,"I.C. ""A. INVEGES""","VIA A. DE GASPERI, 8/A",92019,SCIACCA,1,AGIC86500P@istruzione.it,92521331,92035720843,AGEE86504X,GIOVANNI XXIII,298,Prim,"VIA CATUSI, 92019, SCIACCA",37.5135617,13.0810131
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC80400G,"I.C. ""VALLELUNGA-MARIANOPOLI""","CONTRADA PIANTE, SNC",93010,VALLELUNGA PRATAMENO,8,CLIC80400G@istruzione.it,934814079,80009750854,CLEE80402P,STEFANO MULE' BERTOLO-VILLALBA,46,Prim,"VIA ADUA SNC, 93010, VILLALBA",37.6533078,13.8447779
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC80400G,"I.C. ""VALLELUNGA-MARIANOPOLI""","CONTRADA PIANTE, SNC",93010,VALLELUNGA PRATAMENO,8,CLIC80400G@istruzione.it,934814079,80009750854,CLEE80403Q,F. SORRENTINO VALLELUNGA PRAT,118,Prim,"VIA MANZONI SNC, 93010, VALLELUNGA PRATAMENO",37.6822789,13.8291594
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC80400G,"I.C. ""VALLELUNGA-MARIANOPOLI""","CONTRADA PIANTE, SNC",93010,VALLELUNGA PRATAMENO,8,CLIC80400G@istruzione.it,934814079,80009750854,CLEE80404R,GIOVANNI PASCOLI - MARIANOPOLI,47,Prim,"VIA PIAZZA ARMERINA, 93010, MARIANOPOLI",37.5991883,13.9126105
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC807003,"I.C. ""S. CATERINA-RESUTTANO""","VIA NAZARIO SAURO, 51",93018,SANTA CATERINA VILLARMOSA,9,CLIC807003@istruzione.it,934679657,92028510854,CLEE807026,MICHELE CAPRA,152,Prim,"VIA NAZARIO SAURO 57, 93018, SANTA CATERINA VILLARMOSA",37.5900149,14.0345868
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC807003,"I.C. ""S. CATERINA-RESUTTANO""","VIA NAZARIO SAURO, 51",93018,SANTA CATERINA VILLARMOSA,9,CLIC807003@istruzione.it,934679657,92028510854,CLEE807037,RESUTTANO-VIA CIRCONVALLAZIONE,54,Prim,"VIA CIRCONVALLAZIONE, 93010, RESUTTANO",37.678645,14.0311379
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC81000V,"I.C. ""S. QUASIMODO""","VIALE INDIPENDENZA, 130",93012,GELA,10,CLIC81000V@istruzione.it,933823290,82002340857,CLEE810011,GIOVANNI XXIII GELA,123,Prim,"VIA SETTEFARINI SNC, 93012, GELA",37.0737611,14.2411467
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC81000V,"I.C. ""S. QUASIMODO""","VIALE INDIPENDENZA, 130",93012,GELA,10,CLIC81000V@istruzione.it,933823290,82002340857,CLEE810022,SALONICCO,94,Prim,"VIA SALONICCO SNC, 93012, GELA",37.0767381,14.2210431
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC81100P,"I.C. ""G. VERGA""","VIA SALONICCO, 2",93012,GELA,10,CLIC81100P@istruzione.it,933835313,82002260857,CLEE81101R,GIANNI RODARI GELA,178,Prim,"VIA CAVIAGA 4, 93012, GELA",37.079756,14.2116737
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC81100P,"I.C. ""G. VERGA""","VIA SALONICCO, 2",93012,GELA,10,CLIC81100P@istruzione.it,933835313,82002260857,CLEE81102T,G. VERGA - VIA SALONICCO N. 2,200,Prim,"VIA SALONICCO 2, 93012, GELA",37.0761165,14.2214735
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC815002,"I.C. ""N. DI MARIA""","VIALE GARIBALDI, 9",93019,SOMMATINO,11,CLIC815002@istruzione.it,922871147,92036150859,CLEE815014,G. LOMBARDO RADICE SOMMATINO,255,Prim,"VIALE GARIBALDI 9, 93019, SOMMATINO",37.3363485,13.9925161
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC815002,"I.C. ""N. DI MARIA""","VIALE GARIBALDI, 9",93019,SOMMATINO,11,CLIC815002@istruzione.it,922871147,92036150859,CLEE815025,GIOVANNI XXIII - DELIA,142,Prim,"VIA EUROPA 28, 93010, DELIA",37.3582707,13.9313096
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC81600T,"I.C. ""MAZZARINO""",VIA SICILIA 2,93013,MAZZARINO,11,CLIC81600T@istruzione.it,934381252,90012920857,CLEE81601X,PLESSO S. DOMENICO MAZZARINO,264,Prim,"CORSO VITTORIO EMANUELE 291, 93013, MAZZARINO",37.3052489,14.2168484
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC81600T,"I.C. ""MAZZARINO""",VIA SICILIA 2,93013,MAZZARINO,11,CLIC81600T@istruzione.it,934381252,90012920857,CLEE816032,MADUNNUZZA,164,Prim,"VIA ROSSINI 1, 93013, MAZZARINO",37.302769,14.2105943
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC81700N,"I.C. ""G. CARDUCCI""","VIA SOLDATO ZUFFANTI, 57",93016,RIESI,11,CLIC81700N@istruzione.it,9341878250,82002440855,CLEE81701Q,PLESSO C.DA GIARRATANA RIESI,136,Prim,"VIA VESPRI SNC, 93016, RIESI",37.2788197,14.0809388
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC81700N,"I.C. ""G. CARDUCCI""","VIA SOLDATO ZUFFANTI, 57",93016,RIESI,11,CLIC81700N@istruzione.it,9341878250,82002440855,CLEE81702R,GIUSEPPE PATERNA,91,Prim,"VIALE UMBRIA, 93016, RIESI",37.2804063,14.0829196
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC81700N,"I.C. ""G. CARDUCCI""","VIA SOLDATO ZUFFANTI, 57",93016,RIESI,11,CLIC81700N@istruzione.it,9341878250,82002440855,CLEE81703T,SAN DOMENICO SAVIO,141,Prim,"VIA SOLDATO ZUFFANTI, 93016, RIESI",37.2829783,14.0783015
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC81800D,"I.C. ""L. DA VINCI""","VIA CONCETTO MARCHESI,11",93014,MUSSOMELI,8,CLIC81800D@istruzione.it,934951239,81000210856,CLEE81801G,VIA MADONNA DI FATIMA MUSSOMELI,220,Prim,"VIA MADONNA DI FATIMA SNC, 93014, MUSSOMELI",37.5803222,13.7547406
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC81800D,"I.C. ""L. DA VINCI""","VIA CONCETTO MARCHESI,11",93014,MUSSOMELI,8,CLIC81800D@istruzione.it,934951239,81000210856,CLEE81803N,DON BOSCO - CAMPOFRANCO,76,Prim,"VIA PIAVE 93, 93010, CAMPOFRANCO",37.512827,13.711889
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC81800D,"I.C. ""L. DA VINCI""","VIA CONCETTO MARCHESI,11",93014,MUSSOMELI,8,CLIC81800D@istruzione.it,934951239,81000210856,CLEE81804P,SAC. G. MESSINA,63,Prim,"VIA POLA SNC, 93014, MUSSOMELI",37.575083,13.7543424
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC81800D,"I.C. ""L. DA VINCI""","VIA CONCETTO MARCHESI,11",93014,MUSSOMELI,8,CLIC81800D@istruzione.it,934951239,81000210856,CLEE81805Q,PADRE PINO PUGLISI MUSSOMELI,115,Prim,"VIALE PEPPE SORCE SN, 93014, MUSSOMELI",37.5812494,13.7503631
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC81800D,"I.C. ""L. DA VINCI""","VIA CONCETTO MARCHESI,11",93014,MUSSOMELI,8,CLIC81800D@istruzione.it,934951239,81000210856,CLEE81806R,S.G.BOSCO-ACQUAVIVA PLATANI,17,Prim,"VIA PADRE PIO DA PIETRALCINA SNC, 93010, ACQUAVIVA PLATANI",37.5713443,13.7007112
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC81800D,"I.C. ""L. DA VINCI""","VIA CONCETTO MARCHESI,11",93014,MUSSOMELI,8,CLIC81800D@istruzione.it,934951239,81000210856,CLEE81807T,SEN. G. MORMINO,22,Prim,"VIA ORTI SNC, 93010, SUTERA",37.5245796,13.7282119
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC82000D,"I.C. ""F. PUGLISI""","VIA CAV. DI VITTORIO VENETO, SNC",93010,SERRADIFALCO,9,CLIC82000D@istruzione.it,934931980,80004540854,CLEE82001G,G. VERGA SERRADIFALCO,198,Prim,"VIA CAVALIERI DI VITTORIO VENETO, 93010, SERRADIFALCO",37.4539956,13.8808156
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC82000D,"I.C. ""F. PUGLISI""","VIA CAV. DI VITTORIO VENETO, SNC",93010,SERRADIFALCO,9,CLIC82000D@istruzione.it,934931980,80004540854,CLEE82003N,SAN GIOVANNI BOSCO - MILENA,79,Prim,"VIA CALTANISSETTA 2, 93010, MILENA",37.4716201,13.7380429
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC82000D,"I.C. ""F. PUGLISI""","VIA CAV. DI VITTORIO VENETO, SNC",93010,SERRADIFALCO,9,CLIC82000D@istruzione.it,934931980,80004540854,CLEE82004P,DON BOSCO - MONTEDORO,43,Prim,"VIA DELLE ZOLFARE, 93010, MONTEDORO",37.7492087,13.6100718
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC821009,"I.C. ""A. CAPONNETTO-SCIASCIA""","VIA MARIA MONTESSORI,1",93100,CALTANISSETTA,9,CLIC821009@istruzione.it,934595552,92058470854,CLEE82101B,ANTONINO CAPONNETTO CL,156,Prim,"VIA MARIA MONTESSORI, 93100, CALTANISSETTA",37.4978293,14.0520354
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC821009,"I.C. ""A. CAPONNETTO-SCIASCIA""","VIA MARIA MONTESSORI,1",93100,CALTANISSETTA,9,CLIC821009@istruzione.it,934595552,92058470854,CLEE82102C,LEONARDO SCIASCIA CL,450,Prim,"VIA NAPOLEONE COLAJANNI S.N., 93100, CALTANISSETTA",37.4842804,14.0581248
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC822005,"I.C. ""V. VENETO""",VIA ANGELI S. N. C.,93100,CALTANISSETTA,9,CLIC822005@istruzione.it,93425809,92058140853,CLEE822017,VITTORIO VENETO CL,86,Prim,"VIA ANGELI, 93100, CALTANISSETTA",37.4873577,14.0702994
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC822005,"I.C. ""V. VENETO""",VIA ANGELI S. N. C.,93100,CALTANISSETTA,9,CLIC822005@istruzione.it,93425809,92058140853,CLEE822028,RITA BORSELLINO,47,Prim,"VICOLO DEL FANCIULLO 1, 93100, CALTANISSETTA",37.4993202,14.0895294
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC822005,"I.C. ""V. VENETO""",VIA ANGELI S. N. C.,93100,CALTANISSETTA,9,CLIC822005@istruzione.it,93425809,92058140853,CLEE822039,SAN GIUSTO,76,Prim,"VIALE REGINA MARGHERITA 26, 93100, CALTANISSETTA",37.4864767,14.0618229
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC822005,"I.C. ""V. VENETO""",VIA ANGELI S. N. C.,93100,CALTANISSETTA,9,CLIC822005@istruzione.it,93425809,92058140853,CLEE82204A,SANTA LUCIA,74,Prim,"VIA MADDALENA CALAFATO 72, 93100, CALTANISSETTA",37.493958,14.0592226
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC823001,"I.C. ""DON BOSCO""",VIA TRAPANI 1,93012,GELA,10,CLIC823001@istruzione.it,933911598,90025770851,CLEE823013,SAN SEBASTIANO GELA,228,Prim,"VIA FUENTES, 93012, GELA",37.0807335,14.2530168
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC823001,"I.C. ""DON BOSCO""",VIA TRAPANI 1,93012,GELA,10,CLIC823001@istruzione.it,933911598,90025770851,CLEE823024,FALCONE-BORSELLINOGELA,101,Prim,"VIA PELLEGRINI SNC, 93012, GELA",37.0741142,14.2600049
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC823001,"I.C. ""DON BOSCO""",VIA TRAPANI 1,93012,GELA,10,CLIC823001@istruzione.it,933911598,90025770851,CLEE823035,GIUSEPPE LOMBARDO RADICE,182,Prim,"VIA TRAPANI 1, 93012, GELA",37.0711322,14.2566254
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC82400R,"I.C. ""GELA-BUTERA""","VIA BUTERA, SNC",93012,GELA,10,CLIC82400R@istruzione.it,9331966757,82002290854,CLEE82401V,DON BOSCO,38,Prim,"Via San Rocco 1, 93011, BUTERA",37.1861692,14.1870954
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC82400R,"I.C. ""GELA-BUTERA""","VIA BUTERA, SNC",93012,GELA,10,CLIC82400R@istruzione.it,9331966757,82002290854,CLEE82402X,SANTA CATERINA,103,Prim,"PIAZZA ITALIA 1, 93011, BUTERA",37.1932328,14.1819107
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC82400R,"I.C. ""GELA-BUTERA""","VIA BUTERA, SNC",93012,GELA,10,CLIC82400R@istruzione.it,9331966757,82002290854,CLEE824042,E. MATTEI - PRIMARIA,193,Prim,"VIA BUTERA SNC, 93012, GELA",37.080431,14.2314922
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC82400R,"I.C. ""GELA-BUTERA""","VIA BUTERA, SNC",93012,GELA,10,CLIC82400R@istruzione.it,9331966757,82002290854,CLEE824064,NELSON MANDELA,174,Prim,"VIA PABLO PICASSO, 93012, GELA",37.0823988,14.2373408
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC82500L,"I.C. ""M. L. KING""",VIA LEONE XIII,93100,CALTANISSETTA,9,CLIC82500L@istruzione.it,934551048,92058230852,CLEE82501P,S. FLAVIA,64,Prim,"PIAZZA S. FLAVIA, 93100, CALTANISSETTA",37.4944294,14.0652536
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC82500L,"I.C. ""M. L. KING""",VIA LEONE XIII,93100,CALTANISSETTA,9,CLIC82500L@istruzione.it,934551048,92058230852,CLEE82502Q,MICHELE ABBATE CL,214,Prim,"VIA LEONE XIII SNC, 93100, CALTANISSETTA",37.4904119,14.0475129
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC827008,"I.C. ""SAN FRANCESCO-CAPUANA""","VIA NISCEMI, 26",93012,GELA,10,CLIC827008@istruzione.it,933913030,82002300851,CLEE82701A,PLESSO P. E. GIUDICI GELA,118,Prim,"VIA NISCEMI 28, 93012, GELA",37.067505,14.258198
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC827008,"I.C. ""SAN FRANCESCO-CAPUANA""","VIA NISCEMI, 26",93012,GELA,10,CLIC827008@istruzione.it,933913030,82002300851,CLEE82703C,S. M. DI GESU',103,Prim,"VIA VENTURA122, 93012, GELA",37.0737611,14.2411467
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC827008,"I.C. ""SAN FRANCESCO-CAPUANA""","VIA NISCEMI, 26",93012,GELA,10,CLIC827008@istruzione.it,933913030,82002300851,CLEE82704D,PLESSO PIRANDELLO,99,Prim,"VIA APOLLODORO 1, 93012, GELA",37.0631373,14.2569826
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC827008,"I.C. ""SAN FRANCESCO-CAPUANA""","VIA NISCEMI, 26",93012,GELA,10,CLIC827008@istruzione.it,933913030,82002300851,CLEE82705E,LUIGI CAPUANA IV GELA,367,Prim,"VIA PALAZZI148, 93012, GELA",37.0742222,14.2300557
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC827008,"I.C. ""SAN FRANCESCO-CAPUANA""","VIA NISCEMI, 26",93012,GELA,10,CLIC827008@istruzione.it,933913030,82002300851,CLEE82706G,EX ISTITUTO MAGISTRALE,221,Prim,"VIA EUROPA 119, 93012, GELA",37.0705107,14.2306921
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC827008,"I.C. ""SAN FRANCESCO-CAPUANA""","VIA NISCEMI, 26",93012,GELA,10,CLIC827008@istruzione.it,933913030,82002300851,CLEE82707L,AZ. OSPED. VITTORIO EMANUELE,35,Prim,"VIA PALAZZI 173, 93012, GELA",37.0734443,14.2304297
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC828004,"I.C. ""L. RADICE""",PIAZZA MARTIRI D'UNGHERIA 29,93100,CALTANISSETTA,9,CLIC828004@istruzione.it,934591967,92060590855,CLEE828016,G. LOMBARDO RADICE CL,454,Prim,"PIAZZA MARTIRI D'UNGHERIA 29, 93100, CALTANISSETTA",37.4920943,14.0523681
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC82900X,"I.C. ""F. SALERNO""","VIA V. CRESCIMONE , 1",93015,NISCEMI,10,CLIC82900X@istruzione.it,933951117,82002530853,CLEE829012,PLESSO SAN GIUSEPPE NISCEMI,151,Prim,"VIA V. CRESCIMONE, 93015, NISCEMI",37.1459472,14.3877127
